year,month,day,source_location,DETECTED CRIME,negative,neutral,positive,total,neg_ratio
2023,3,25,Perth and Kinross,1,0,0,0,0,0.0
2023,3,26,Perth and Kinross,1,0,0,0,0,0.0
2023,3,27,Perth and Kinross,2,0,0,0,0,0.0
2023,3,28,Perth and Kinross,0,0,0,0,0,0.0
2023,3,29,Perth and Kinross,1,0,0,0,0,0.0
2023,3,30,Perth and Kinross,0,0,0,0,0,0.0
2023,3,31,Perth and Kinross,0,0,0,0,0,0.0
2023,3,1,Renfrewshire,5,2,1,0,3,0.6666666667000001
2023,3,2,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,3,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,4,Renfrewshire,4,2,1,0,3,0.6666666667000001
2023,3,5,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,6,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,7,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,8,Renfrewshire,1,2,1,0,3,0.6666666667000001
2023,3,9,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,10,Renfrewshire,2,2,1,0,3,0.6666666667000001
2023,3,11,Renfrewshire,1,2,1,0,3,0.6666666667000001
2023,3,12,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,13,Renfrewshire,1,2,1,0,3,0.6666666667000001
2023,3,14,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,15,Renfrewshire,2,2,1,0,3,0.6666666667000001
2023,3,16,Renfrewshire,2,2,1,0,3,0.6666666667000001
2023,3,17,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,18,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,19,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,20,Renfrewshire,1,2,1,0,3,0.6666666667000001
2023,3,21,Renfrewshire,2,2,1,0,3,0.6666666667000001
2023,3,22,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,23,Renfrewshire,1,2,1,0,3,0.6666666667000001
2023,3,24,Renfrewshire,2,2,1,0,3,0.6666666667000001
2023,3,25,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,26,Renfrewshire,2,2,1,0,3,0.6666666667000001
2023,3,27,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,28,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,29,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,30,Renfrewshire,3,2,1,0,3,0.6666666667000001
2023,3,31,Renfrewshire,1,2,1,0,3,0.6666666667000001
2023,3,1,Scottish Borders,2,2,0,2,4,0.5
2023,3,2,Scottish Borders,0,2,0,2,4,0.5
2023,3,3,Scottish Borders,0,2,0,2,4,0.5
2023,3,4,Scottish Borders,2,2,0,2,4,0.5
2023,3,5,Scottish Borders,1,2,0,2,4,0.5
2023,3,6,Scottish Borders,1,2,0,2,4,0.5
2023,3,7,Scottish Borders,1,2,0,2,4,0.5
2023,3,8,Scottish Borders,0,2,0,2,4,0.5
2023,3,9,Scottish Borders,1,2,0,2,4,0.5
2023,3,10,Scottish Borders,2,2,0,2,4,0.5
2023,3,11,Scottish Borders,3,2,0,2,4,0.5
2023,3,12,Scottish Borders,3,2,0,2,4,0.5
2023,3,13,Scottish Borders,1,2,0,2,4,0.5
2023,3,14,Scottish Borders,3,2,0,2,4,0.5
2023,3,15,Scottish Borders,1,2,0,2,4,0.5
2023,3,16,Scottish Borders,2,2,0,2,4,0.5
2023,3,17,Scottish Borders,1,2,0,2,4,0.5
2023,3,18,Scottish Borders,2,2,0,2,4,0.5
2023,3,19,Scottish Borders,1,2,0,2,4,0.5
2023,3,20,Scottish Borders,1,2,0,2,4,0.5
2023,3,21,Scottish Borders,2,2,0,2,4,0.5
2023,3,22,Scottish Borders,0,2,0,2,4,0.5
2023,3,23,Scottish Borders,1,2,0,2,4,0.5
2023,3,24,Scottish Borders,2,2,0,2,4,0.5
2023,3,25,Scottish Borders,2,2,0,2,4,0.5
2023,3,26,Scottish Borders,3,2,0,2,4,0.5
2023,3,27,Scottish Borders,3,2,0,2,4,0.5
2023,3,28,Scottish Borders,1,2,0,2,4,0.5
2023,3,29,Scottish Borders,0,2,0,2,4,0.5
2023,3,30,Scottish Borders,4,2,0,2,4,0.5
2023,3,31,Scottish Borders,1,2,0,2,4,0.5
2023,3,1,Shetland Islands,0,0,0,0,0,0.0
2023,3,2,Shetland Islands,1,0,0,0,0,0.0
2023,3,3,Shetland Islands,0,0,0,0,0,0.0
2023,3,4,Shetland Islands,0,0,0,0,0,0.0
2023,3,5,Shetland Islands,0,0,0,0,0,0.0
2023,3,6,Shetland Islands,0,0,0,0,0,0.0
2023,3,7,Shetland Islands,0,0,0,0,0,0.0
2023,3,8,Shetland Islands,2,0,0,0,0,0.0
2023,3,9,Shetland Islands,2,0,0,0,0,0.0
2023,3,10,Shetland Islands,0,0,0,0,0,0.0
2023,3,11,Shetland Islands,0,0,0,0,0,0.0
2023,3,12,Shetland Islands,1,0,0,0,0,0.0
2023,3,13,Shetland Islands,0,0,0,0,0,0.0
2023,3,14,Shetland Islands,1,0,0,0,0,0.0
2023,3,15,Shetland Islands,1,0,0,0,0,0.0
2023,3,16,Shetland Islands,0,0,0,0,0,0.0
2023,3,17,Shetland Islands,0,0,0,0,0,0.0
2023,3,18,Shetland Islands,1,0,0,0,0,0.0
2023,3,19,Shetland Islands,1,0,0,0,0,0.0
2023,3,20,Shetland Islands,0,0,0,0,0,0.0
2023,3,21,Shetland Islands,0,0,0,0,0,0.0
2023,3,22,Shetland Islands,0,0,0,0,0,0.0
2023,3,23,Shetland Islands,1,0,0,0,0,0.0
2023,3,24,Shetland Islands,0,0,0,0,0,0.0
2023,3,25,Shetland Islands,0,0,0,0,0,0.0
2023,3,26,Shetland Islands,1,0,0,0,0,0.0
2023,3,27,Shetland Islands,0,0,0,0,0,0.0
2023,3,28,Shetland Islands,0,0,0,0,0,0.0
2023,3,29,Shetland Islands,0,0,0,0,0,0.0
2023,3,30,Shetland Islands,2,0,0,0,0,0.0
2023,3,31,Shetland Islands,-6,0,0,0,0,0.0
2023,3,1,South Ayrshire,4,0,0,0,0,0.0
2023,3,2,South Ayrshire,5,0,0,0,0,0.0
2023,3,3,South Ayrshire,4,0,0,0,0,0.0
2023,3,4,South Ayrshire,2,0,0,0,0,0.0
2023,3,5,South Ayrshire,3,0,0,0,0,0.0
2023,3,6,South Ayrshire,5,0,0,0,0,0.0
2023,3,7,South Ayrshire,3,0,0,0,0,0.0
2023,3,8,South Ayrshire,2,0,0,0,0,0.0
2023,3,9,South Ayrshire,2,0,0,0,0,0.0
2023,3,10,South Ayrshire,2,0,0,0,0,0.0
2023,3,11,South Ayrshire,3,0,0,0,0,0.0
2023,3,12,South Ayrshire,3,0,0,0,0,0.0
2023,3,13,South Ayrshire,3,0,0,0,0,0.0
2023,3,14,South Ayrshire,2,0,0,0,0,0.0
2023,3,15,South Ayrshire,3,0,0,0,0,0.0
2023,3,16,South Ayrshire,3,0,0,0,0,0.0
2023,3,17,South Ayrshire,4,0,0,0,0,0.0
2023,3,18,South Ayrshire,5,0,0,0,0,0.0
2023,3,19,South Ayrshire,2,0,0,0,0,0.0
2023,3,20,South Ayrshire,3,0,0,0,0,0.0
2023,3,21,South Ayrshire,0,0,0,0,0,0.0
2023,3,22,South Ayrshire,2,0,0,0,0,0.0
2023,3,23,South Ayrshire,2,0,0,0,0,0.0
2023,3,24,South Ayrshire,1,0,0,0,0,0.0
2023,3,25,South Ayrshire,3,0,0,0,0,0.0
2023,3,26,South Ayrshire,2,0,0,0,0,0.0
2023,3,27,South Ayrshire,2,0,0,0,0,0.0
2023,3,28,South Ayrshire,3,0,0,0,0,0.0
2023,3,29,South Ayrshire,2,0,0,0,0,0.0
2023,3,30,South Ayrshire,3,0,0,0,0,0.0
2023,3,31,South Ayrshire,4,0,0,0,0,0.0
2023,3,1,South Lanarkshire,8,2,0,0,2,1.0
2023,3,2,South Lanarkshire,5,2,0,0,2,1.0
2023,3,3,South Lanarkshire,6,2,0,0,2,1.0
2023,3,4,South Lanarkshire,6,2,0,0,2,1.0
2023,3,5,South Lanarkshire,7,2,0,0,2,1.0
2023,3,6,South Lanarkshire,5,2,0,0,2,1.0
2023,3,7,South Lanarkshire,5,2,0,0,2,1.0
2023,3,8,South Lanarkshire,7,2,0,0,2,1.0
2023,3,9,South Lanarkshire,7,2,0,0,2,1.0
2023,3,10,South Lanarkshire,7,2,0,0,2,1.0
2023,3,11,South Lanarkshire,5,2,0,0,2,1.0
2023,3,12,South Lanarkshire,7,2,0,0,2,1.0
2023,3,13,South Lanarkshire,5,2,0,0,2,1.0
2023,3,14,South Lanarkshire,5,2,0,0,2,1.0
2023,3,15,South Lanarkshire,6,2,0,0,2,1.0
2023,3,16,South Lanarkshire,8,2,0,0,2,1.0
2023,3,17,South Lanarkshire,7,2,0,0,2,1.0
2023,3,18,South Lanarkshire,6,2,0,0,2,1.0
2023,3,19,South Lanarkshire,8,2,0,0,2,1.0
2023,3,20,South Lanarkshire,7,2,0,0,2,1.0
2023,3,21,South Lanarkshire,7,2,0,0,2,1.0
2023,3,22,South Lanarkshire,5,2,0,0,2,1.0
2023,3,23,South Lanarkshire,6,2,0,0,2,1.0
2023,3,24,South Lanarkshire,5,2,0,0,2,1.0
2023,3,25,South Lanarkshire,8,2,0,0,2,1.0
2023,3,26,South Lanarkshire,5,2,0,0,2,1.0
2023,3,27,South Lanarkshire,6,2,0,0,2,1.0
2023,3,28,South Lanarkshire,6,2,0,0,2,1.0
2023,3,29,South Lanarkshire,5,2,0,0,2,1.0
2023,3,30,South Lanarkshire,6,2,0,0,2,1.0
2023,3,31,South Lanarkshire,5,2,0,0,2,1.0
2023,3,1,Stirling,3,0,0,0,0,0.0
2023,3,2,Stirling,2,0,0,0,0,0.0
2023,3,3,Stirling,4,0,0,0,0,0.0
2023,3,4,Stirling,2,0,0,0,0,0.0
2023,3,5,Stirling,1,0,0,0,0,0.0
2023,3,6,Stirling,0,0,0,0,0,0.0
2023,3,7,Stirling,0,0,0,0,0,0.0
2023,3,8,Stirling,3,0,0,0,0,0.0
2023,3,9,Stirling,3,0,0,0,0,0.0
2023,3,10,Stirling,2,0,0,0,0,0.0
2023,3,11,Stirling,3,0,0,0,0,0.0
2023,3,12,Stirling,2,0,0,0,0,0.0
2023,3,13,Stirling,2,0,0,0,0,0.0
2023,3,14,Stirling,3,0,0,0,0,0.0
2023,3,15,Stirling,0,0,0,0,0,0.0
2023,3,16,Stirling,4,0,0,0,0,0.0
2023,3,17,Stirling,2,0,0,0,0,0.0
2023,3,18,Stirling,0,0,0,0,0,0.0
2023,3,19,Stirling,2,0,0,0,0,0.0
2023,3,20,Stirling,2,0,0,0,0,0.0
2023,3,21,Stirling,0,0,0,0,0,0.0
2023,3,22,Stirling,2,0,0,0,0,0.0
2023,3,23,Stirling,2,0,0,0,0,0.0
2023,3,24,Stirling,3,0,0,0,0,0.0
2023,3,25,Stirling,2,0,0,0,0,0.0
2023,3,26,Stirling,1,0,0,0,0,0.0
2023,3,27,Stirling,0,0,0,0,0,0.0
2023,3,28,Stirling,1,0,0,0,0,0.0
2023,3,29,Stirling,3,0,0,0,0,0.0
2023,3,30,Stirling,2,0,0,0,0,0.0
2023,3,31,Stirling,1,0,0,0,0,0.0
2023,3,1,West Dunbartonshire,0,1,0,0,1,1.0
2023,3,2,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,3,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,4,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,5,West Dunbartonshire,1,1,0,0,1,1.0
2023,3,6,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,7,West Dunbartonshire,1,1,0,0,1,1.0
2023,3,8,West Dunbartonshire,4,1,0,0,1,1.0
2023,3,9,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,10,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,11,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,12,West Dunbartonshire,1,1,0,0,1,1.0
2023,3,13,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,14,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,15,West Dunbartonshire,1,1,0,0,1,1.0
2023,3,16,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,17,West Dunbartonshire,1,1,0,0,1,1.0
2023,3,18,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,19,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,20,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,21,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,22,West Dunbartonshire,1,1,0,0,1,1.0
2023,3,23,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,24,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,25,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,26,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,27,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,28,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,29,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,30,West Dunbartonshire,2,1,0,0,1,1.0
2023,3,31,West Dunbartonshire,3,1,0,0,1,1.0
2023,3,1,West Lothian,2,0,0,0,0,0.0
2023,3,2,West Lothian,2,0,0,0,0,0.0
2023,3,3,West Lothian,2,0,0,0,0,0.0
2023,3,4,West Lothian,1,0,0,0,0,0.0
2023,3,5,West Lothian,3,0,0,0,0,0.0
2023,3,6,West Lothian,5,0,0,0,0,0.0
2023,3,7,West Lothian,1,0,0,0,0,0.0
2023,3,8,West Lothian,4,0,0,0,0,0.0
2023,3,9,West Lothian,3,0,0,0,0,0.0
2023,3,10,West Lothian,3,0,0,0,0,0.0
2023,3,11,West Lothian,3,0,0,0,0,0.0
2023,3,12,West Lothian,2,0,0,0,0,0.0
2023,3,13,West Lothian,1,0,0,0,0,0.0
2023,3,14,West Lothian,3,0,0,0,0,0.0
2023,3,15,West Lothian,4,0,0,0,0,0.0
2023,3,16,West Lothian,2,0,0,0,0,0.0
2023,3,17,West Lothian,3,0,0,0,0,0.0
2023,3,18,West Lothian,6,0,0,0,0,0.0
2023,3,19,West Lothian,2,0,0,0,0,0.0
2023,3,20,West Lothian,2,0,0,0,0,0.0
2023,3,21,West Lothian,2,0,0,0,0,0.0
2023,3,22,West Lothian,1,0,0,0,0,0.0
2023,3,23,West Lothian,4,0,0,0,0,0.0
2023,3,24,West Lothian,1,0,0,0,0,0.0
2023,3,25,West Lothian,4,0,0,0,0,0.0
2023,3,26,West Lothian,1,0,0,0,0,0.0
2023,3,27,West Lothian,5,0,0,0,0,0.0
2023,3,28,West Lothian,3,0,0,0,0,0.0
2023,3,29,West Lothian,3,0,0,0,0,0.0
2023,3,30,West Lothian,3,0,0,0,0,0.0
2023,3,31,West Lothian,2,0,0,0,0,0.0
2023,3,1,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,2,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,3,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,4,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,5,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,6,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,7,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,8,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,9,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,10,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,11,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,12,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,13,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,14,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,15,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,16,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,17,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,18,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,19,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,20,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,21,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,22,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,23,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,24,Na h-Eileanan Siar,2,0,0,0,0,0.0
2023,3,25,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,26,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,27,Na h-Eileanan Siar,1,0,0,0,0,0.0
2023,3,28,Na h-Eileanan Siar,2,0,0,0,0,0.0
2023,3,29,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,30,Na h-Eileanan Siar,0,0,0,0,0,0.0
2023,3,31,Na h-Eileanan Siar,-5,0,0,0,0,0.0
2023,4,1,Aberdeen City,3,1,0,0,1,1.0
2023,4,2,Aberdeen City,5,1,0,0,1,1.0
2023,4,3,Aberdeen City,1,1,0,0,1,1.0
2023,4,4,Aberdeen City,1,1,0,0,1,1.0
2023,4,5,Aberdeen City,2,1,0,0,1,1.0
2023,4,6,Aberdeen City,2,1,0,0,1,1.0
2023,4,7,Aberdeen City,2,1,0,0,1,1.0
2023,4,8,Aberdeen City,2,1,0,0,1,1.0
2023,4,9,Aberdeen City,3,1,0,0,1,1.0
2023,4,10,Aberdeen City,3,1,0,0,1,1.0
2023,4,11,Aberdeen City,4,1,0,0,1,1.0
2023,4,12,Aberdeen City,3,1,0,0,1,1.0
2023,4,13,Aberdeen City,1,1,0,0,1,1.0
2023,4,14,Aberdeen City,3,1,0,0,1,1.0
2023,4,15,Aberdeen City,2,1,0,0,1,1.0
2023,4,16,Aberdeen City,4,1,0,0,1,1.0
2023,4,17,Aberdeen City,3,1,0,0,1,1.0
2023,4,18,Aberdeen City,4,1,0,0,1,1.0
2023,4,19,Aberdeen City,3,1,0,0,1,1.0
2023,4,20,Aberdeen City,5,1,0,0,1,1.0
2023,4,21,Aberdeen City,5,1,0,0,1,1.0
2023,4,22,Aberdeen City,3,1,0,0,1,1.0
2023,4,23,Aberdeen City,3,1,0,0,1,1.0
2023,4,24,Aberdeen City,3,1,0,0,1,1.0
2023,4,25,Aberdeen City,3,1,0,0,1,1.0
2023,4,26,Aberdeen City,4,1,0,0,1,1.0
2023,4,27,Aberdeen City,3,1,0,0,1,1.0
2023,4,28,Aberdeen City,2,1,0,0,1,1.0
2023,4,29,Aberdeen City,5,1,0,0,1,1.0
2023,4,30,Aberdeen City,2,1,0,0,1,1.0
2023,4,1,Aberdeenshire,0,0,0,0,0,0.0
2023,4,2,Aberdeenshire,2,0,0,0,0,0.0
2023,4,3,Aberdeenshire,1,0,0,0,0,0.0
2023,4,4,Aberdeenshire,1,0,0,0,0,0.0
2023,4,5,Aberdeenshire,3,0,0,0,0,0.0
2023,4,6,Aberdeenshire,3,0,0,0,0,0.0
2023,4,7,Aberdeenshire,2,0,0,0,0,0.0
2023,4,8,Aberdeenshire,2,0,0,0,0,0.0
2023,4,9,Aberdeenshire,2,0,0,0,0,0.0
2023,4,10,Aberdeenshire,2,0,0,0,0,0.0
2023,4,11,Aberdeenshire,1,0,0,0,0,0.0
2023,4,12,Aberdeenshire,0,0,0,0,0,0.0
2023,4,13,Aberdeenshire,1,0,0,0,0,0.0
2023,4,14,Aberdeenshire,3,0,0,0,0,0.0
2023,4,15,Aberdeenshire,3,0,0,0,0,0.0
2023,4,16,Aberdeenshire,1,0,0,0,0,0.0
2023,4,17,Aberdeenshire,1,0,0,0,0,0.0
2023,4,18,Aberdeenshire,4,0,0,0,0,0.0
2023,4,19,Aberdeenshire,0,0,0,0,0,0.0
2023,4,20,Aberdeenshire,1,0,0,0,0,0.0
2023,4,21,Aberdeenshire,2,0,0,0,0,0.0
2023,4,22,Aberdeenshire,3,0,0,0,0,0.0
2023,4,23,Aberdeenshire,1,0,0,0,0,0.0
2023,4,24,Aberdeenshire,1,0,0,0,0,0.0
2023,4,25,Aberdeenshire,2,0,0,0,0,0.0
2023,4,26,Aberdeenshire,2,0,0,0,0,0.0
2023,4,27,Aberdeenshire,0,0,0,0,0,0.0
2023,4,28,Aberdeenshire,1,0,0,0,0,0.0
2023,4,29,Aberdeenshire,3,0,0,0,0,0.0
2023,4,30,Aberdeenshire,1,0,0,0,0,0.0
2023,4,1,Angus,0,0,0,0,0,0.0
2023,4,2,Angus,0,0,0,0,0,0.0
2023,4,3,Angus,0,0,0,0,0,0.0
2023,4,4,Angus,0,0,0,0,0,0.0
2023,4,5,Angus,0,0,0,0,0,0.0
2023,4,6,Angus,0,0,0,0,0,0.0
2023,4,7,Angus,0,0,0,0,0,0.0
2023,4,8,Angus,1,0,0,0,0,0.0
2023,4,9,Angus,0,0,0,0,0,0.0
2023,4,10,Angus,2,0,0,0,0,0.0
2023,4,11,Angus,0,0,0,0,0,0.0
2023,4,12,Angus,2,0,0,0,0,0.0
2023,4,13,Angus,1,0,0,0,0,0.0
2023,4,14,Angus,2,0,0,0,0,0.0
2023,4,15,Angus,1,0,0,0,0,0.0
2023,4,16,Angus,2,0,0,0,0,0.0
2023,4,17,Angus,0,0,0,0,0,0.0
2023,4,18,Angus,2,0,0,0,0,0.0
2023,4,19,Angus,2,0,0,0,0,0.0
2023,4,20,Angus,1,0,0,0,0,0.0
2023,4,21,Angus,3,0,0,0,0,0.0
2023,4,22,Angus,0,0,0,0,0,0.0
2023,4,23,Angus,1,0,0,0,0,0.0
2023,4,24,Angus,1,0,0,0,0,0.0
2023,4,25,Angus,0,0,0,0,0,0.0
2023,4,26,Angus,0,0,0,0,0,0.0
2023,4,27,Angus,1,0,0,0,0,0.0
2023,4,28,Angus,0,0,0,0,0,0.0
2023,4,29,Angus,1,0,0,0,0,0.0
2023,4,30,Angus,1,0,0,0,0,0.0
2023,4,1,Argyll and Bute,2,0,0,0,0,0.0
2023,4,2,Argyll and Bute,1,0,0,0,0,0.0
2023,4,3,Argyll and Bute,2,0,0,0,0,0.0
2023,4,4,Argyll and Bute,0,0,0,0,0,0.0
2023,4,5,Argyll and Bute,1,0,0,0,0,0.0
2023,4,6,Argyll and Bute,1,0,0,0,0,0.0
2023,4,7,Argyll and Bute,1,0,0,0,0,0.0
2023,4,8,Argyll and Bute,0,0,0,0,0,0.0
2023,4,9,Argyll and Bute,1,0,0,0,0,0.0
2023,4,10,Argyll and Bute,2,0,0,0,0,0.0
2023,4,11,Argyll and Bute,1,0,0,0,0,0.0
2023,4,12,Argyll and Bute,1,0,0,0,0,0.0
2023,4,13,Argyll and Bute,3,0,0,0,0,0.0
2023,4,14,Argyll and Bute,3,0,0,0,0,0.0
2023,4,15,Argyll and Bute,1,0,0,0,0,0.0
2023,4,16,Argyll and Bute,2,0,0,0,0,0.0
2023,4,17,Argyll and Bute,2,0,0,0,0,0.0
2023,4,18,Argyll and Bute,1,0,0,0,0,0.0
2023,4,19,Argyll and Bute,2,0,0,0,0,0.0
2023,4,20,Argyll and Bute,2,0,0,0,0,0.0
2023,4,21,Argyll and Bute,2,0,0,0,0,0.0
2023,4,22,Argyll and Bute,2,0,0,0,0,0.0
2023,4,23,Argyll and Bute,1,0,0,0,0,0.0
2023,4,24,Argyll and Bute,0,0,0,0,0,0.0
2023,4,25,Argyll and Bute,1,0,0,0,0,0.0
2023,4,26,Argyll and Bute,3,0,0,0,0,0.0
2023,4,27,Argyll and Bute,0,0,0,0,0,0.0
2023,4,28,Argyll and Bute,3,0,0,0,0,0.0
2023,4,29,Argyll and Bute,1,0,0,0,0,0.0
2023,4,30,Argyll and Bute,2,0,0,0,0,0.0
2023,4,1,Clackmannanshire,2,0,0,0,0,0.0
2023,4,2,Clackmannanshire,3,0,0,0,0,0.0
2023,4,3,Clackmannanshire,1,0,0,0,0,0.0
2023,4,4,Clackmannanshire,1,0,0,0,0,0.0
2023,4,5,Clackmannanshire,2,0,0,0,0,0.0
2023,4,6,Clackmannanshire,0,0,0,0,0,0.0
2023,4,7,Clackmannanshire,0,0,0,0,0,0.0
2023,4,8,Clackmannanshire,0,0,0,0,0,0.0
2023,4,9,Clackmannanshire,0,0,0,0,0,0.0
2023,4,10,Clackmannanshire,2,0,0,0,0,0.0
2023,4,11,Clackmannanshire,1,0,0,0,0,0.0
2023,4,12,Clackmannanshire,0,0,0,0,0,0.0
2023,4,13,Clackmannanshire,2,0,0,0,0,0.0
2023,4,14,Clackmannanshire,0,0,0,0,0,0.0
2023,4,15,Clackmannanshire,0,0,0,0,0,0.0
2023,4,16,Clackmannanshire,0,0,0,0,0,0.0
2023,4,17,Clackmannanshire,1,0,0,0,0,0.0
2023,4,18,Clackmannanshire,0,0,0,0,0,0.0
2023,4,19,Clackmannanshire,2,0,0,0,0,0.0
2023,4,20,Clackmannanshire,1,0,0,0,0,0.0
2023,4,21,Clackmannanshire,2,0,0,0,0,0.0
2023,4,22,Clackmannanshire,2,0,0,0,0,0.0
2023,4,23,Clackmannanshire,2,0,0,0,0,0.0
2023,4,24,Clackmannanshire,2,0,0,0,0,0.0
2023,4,25,Clackmannanshire,2,0,0,0,0,0.0
2023,4,26,Clackmannanshire,0,0,0,0,0,0.0
2023,4,27,Clackmannanshire,0,0,0,0,0,0.0
2023,4,28,Clackmannanshire,2,0,0,0,0,0.0
2023,4,29,Clackmannanshire,3,0,0,0,0,0.0
2023,4,30,Clackmannanshire,1,0,0,0,0,0.0
2023,4,1,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,2,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,3,Dumfries and Galloway,3,0,0,0,0,0.0
2023,4,4,Dumfries and Galloway,6,0,0,0,0,0.0
2023,4,5,Dumfries and Galloway,3,0,0,0,0,0.0
2023,4,6,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,7,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,8,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,9,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,10,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,11,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,12,Dumfries and Galloway,6,0,0,0,0,0.0
2023,4,13,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,14,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,15,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,16,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,17,Dumfries and Galloway,3,0,0,0,0,0.0
2023,4,18,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,19,Dumfries and Galloway,6,0,0,0,0,0.0
2023,4,20,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,21,Dumfries and Galloway,2,0,0,0,0,0.0
2023,4,22,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,23,Dumfries and Galloway,3,0,0,0,0,0.0
2023,4,24,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,25,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,26,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,27,Dumfries and Galloway,4,0,0,0,0,0.0
2023,4,28,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,29,Dumfries and Galloway,3,0,0,0,0,0.0
2023,4,30,Dumfries and Galloway,5,0,0,0,0,0.0
2023,4,1,Dundee City,3,0,0,0,0,0.0
2023,4,2,Dundee City,1,0,0,0,0,0.0
2023,4,3,Dundee City,2,0,0,0,0,0.0
2023,4,4,Dundee City,2,0,0,0,0,0.0
